source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for Websites,Some great tips from @DailyMuse – 5 Last Things to Consider Before Accepting a Job Offer http://t.co/kDdFbLk2yz,1/28/14 15:25,,,FALSE,4.28E+17
Twitter Web Client,Last night @EricTrump was honored as the Rising Star of the Year by @WineEnthusiast – Congratulations! @trumpwinery http://t.co/YSsK0keuc5,1/28/14 14:52,,,FALSE,4.28E+17
Twitter for iPhone,This is so cool! A Giant Photo Connects Fans to Ballet Stars http://t.co/MzxwjeSxpe #NYCBArtSeries,1/28/14 1:32,,,FALSE,4.28E+17
Twitter for iPhone,So excited! @TrumpCollection announces Trump Hotel Rio de Janeiro our 1st Trump hotel in S. America will open before the Rio 2016 Olympics!,1/28/14 0:41,,,FALSE,4.28E+17
Twitter for iPhone,I attribute my success to this: I never gave or took any excuse. –Florence Nightingale #QOTD,1/27/14 23:58,,,FALSE,4.28E+17
Twitter for iPhone,@Alyson_Andrews your shoes look great!,1/27/14 20:28,,,FALSE,4.28E+17
Twitter for iPhone,@pabarresi that is great to hear! Thank you.,1/27/14 18:42,,,FALSE,4.28E+17
Twitter for Websites,A great round up of top apps for parents + kids from @Red_Tricycle http://t.co/Zw5axSjsiy,1/27/14 14:45,,,FALSE,4.28E+17
Twitter for iPhone,@Alygirl9793 Thank you!,1/27/14 2:46,,,FALSE,4.28E+17
Instagram,For our afternoon snack today I tried gwynethpaltrow's Avocado Toast...delicious! @goop #itsallgood http://t.co/TlxrhenpFW,1/27/14 2:20,,,FALSE,4.28E+17
Twitter Web Client,@nyc1976 I couldn't agree more!,1/26/14 0:18,,,FALSE,4.27E+17
Twitter Web Client,@meerapatel_ Thank you!,1/26/14 0:18,,,FALSE,4.27E+17
Twitter Web Client,@PetePull A tall NF White Chocolate Raspberry Mocha,1/26/14 0:17,,,FALSE,4.27E+17
Instagram,Amazing shot by @carodelrivero  from yesterday's ribbon cutting at Trump National Doral. http://t.co/ReG6pwU8bs,1/24/14 20:32,,,FALSE,4.27E+17
Twitter Web Client,@JennySlew Thank you!,1/24/14 19:31,,,FALSE,4.27E+17
Twitter for Websites,You might say I am a little busy… http://t.co/AKabwWdXNd,1/24/14 19:12,,,FALSE,4.27E+17
Twitter Web Client,@SusanGross1 you can buy all the pieces at @Macys,1/24/14 18:41,,,FALSE,4.27E+17
Twitter for iPhone,I'm a little biased but my vote undoubtedly goes to @realDonaldTrump http://t.co/7HkY3kOrRj,1/23/14 22:53,,,FALSE,4.26E+17
Twitter for Websites,The first of six penthouses in the #PuckBuilding is officially on the market + it looks amazing! http://t.co/mW2cEUpBVq via @CurbedNY,1/23/14 21:51,,,FALSE,4.26E+17
Twitter Web Client,@ababyschoice Thank you!,1/23/14 21:43,,,FALSE,4.26E+17
Twitter for Websites,5 skills everybody should have. http://t.co/HcoxkNsvJs,1/23/14 21:42,,,FALSE,4.26E+17
Twitter Web Client,Congrats to @TrumpToronto–voted by @TripAdvisor as one of the #TopTen hotels in the world!,1/23/14 15:02,,,FALSE,4.26E+17
Twitter for iPhone,I'm so excited for today's ribbon cutting ceremony to celebrate the opening of the new Gary Player Villa at @TrumpDoral.,1/23/14 12:48,,,FALSE,4.26E+17
Twitter for iPhone,I called home &amp; my daughter told me she was having a donut w/ pink sprinkles for breakfast but that it was a secret. Jared is so busted!,1/23/14 12:43,,,FALSE,4.26E+17
Twitter for iPad,@JasonHirschhorn You totally should. Indoor forts are highly underrated.,1/23/14 2:24,,,FALSE,4.26E+17
Instagram,"Arabella is channeling ""Where The Wild Things Are"" while eating s'mores. http://t.co/ajknxrVOB6",1/23/14 2:20,,,FALSE,4.26E+17
Twitter Web Client,Wednesday work style http://t.co/nQDmXZxg2u,1/22/14 20:22,,,FALSE,4.26E+17
Twitter Web Client,Congratulations @PGATOUR – reaching $2 billion in charitable funds is an incredible feat!,1/22/14 19:24,,,FALSE,4.26E+17
Twitter Web Client,Love that @Macys is providing 18 emerging designers with work space + guidance for a year. It is so important to foster new creativity.,1/22/14 18:56,,,FALSE,4.26E+17
Twitter Web Client,So excited for my brother @DonaldJTrumpJr – he and his wife @MrsVanessaTrump are expecting baby #5! http://t.co/HhfEp0yXCa,1/22/14 17:06,,,FALSE,4.26E+17
Twitter for Websites,Hey guys need a shave? You must check out @harrys… they are taking on the shaving giants one razor at a time. http://t.co/fgn8G6lsho,1/22/14 16:54,,,FALSE,4.26E+17
Twitter for Websites,Are you a book or a tablet reader? Interesting statistics on the decline of book lovers via @TheAtlantic http://t.co/7P2qYjnnBL,1/22/14 16:33,,,FALSE,4.26E+17
Twitter Web Client,If you’re offered a seat on a rocket ship don’t ask what seat! Just get on. – @sherylsandberg #quotes,1/21/14 20:46,,,FALSE,4.26E+17
Twitter for Websites,Very excited to be featured as one of Ad Age's 40 Under 40! http://t.co/w4cV5qs2vC,1/21/14 20:08,,,FALSE,4.26E+17
Twitter for Websites,3 tips on how to be a successful negotiator &amp; deal-maker. http://t.co/6TCzvEceBJ,1/21/14 15:59,,,FALSE,4.26E+17
Twitter Web Client,Watch this great feature from @ABC7Chicago on @SixteenChicago and the @AAAnews Five Diamond awards! http://t.co/NJ6TaZJzZc,1/21/14 15:40,,,FALSE,4.26E+17
Twitter for Websites,Modern + Geometric–a great wear to work dress. http://t.co/a5Yn7z6o7m #Nordstrom #WorkStyle,1/21/14 15:37,,,FALSE,4.26E+17
Twitter for Websites,Love these tips from @Red_Tricycle for entertaining kids indoors this winter–Arabella will love the indoor campout! http://t.co/cDte9uVO85,1/21/14 14:38,,,FALSE,4.26E+17
Twitter for Websites,75% of job success are predicted by your optimism levels–Watch this #TEDtalk about the happy secret to better work. http://t.co/01ohUaJaRO,1/20/14 19:15,,,FALSE,4.25E+17
Twitter Web Client,Our lives begin to end the day we become silent about things that matter. –Martin Luther King Jr. #MLKDay,1/20/14 18:04,,,FALSE,4.25E+17
Twitter for Websites,"A great interview + perspective: ""Nurture your doubt never drop your guard–and you will win"" – @RafaelNadal http://t.co/PHkJ9kIdFw via @FT",1/20/14 1:46,,,FALSE,4.25E+17
Twitter for Websites,"2 of the best can ""do in your sleep"" fish #recipes. http://t.co/71izav8uVS",1/19/14 23:48,,,FALSE,4.25E+17
Twitter Web Client,According to the Hurun Chinese Luxury Survey the avg Chinese millionaire took 7.5 days of holiday last year: http://t.co/fzwNHvAdND,1/19/14 2:33,,,FALSE,4.25E+17
Twitter Web Client,Oh and by the way @Andrew_Alfano your #Starbucks team at #TrumpTower is amazing! http://t.co/EYyubhH6fu,1/17/14 20:46,,,FALSE,4.24E+17
Instagram,Loving my new favorite @Starbucks drink a Tall NF Raspberry Mocha Latte! #Starbucks #Trumptower ❤️☕️… http://t.co/EOsAsPZ8fw,1/17/14 19:54,,,FALSE,4.24E+17
Twitter for Websites,Great tips from @Inc on how to be way more productive! http://t.co/7Y6HjsCYf1,1/17/14 15:00,,,FALSE,4.24E+17
Twitter Web Client,@tammykirby yes!,1/16/14 20:39,,,FALSE,4.24E+17
Twitter Web Client,@Salman_Toronto yes!,1/16/14 20:39,,,FALSE,4.24E+17
Twitter Web Client,Limitations live only in our minds. But if we use our imaginations our possibilities become limitless. –Jamie Paolinetti #quotes #QOTD,1/16/14 20:39,,,FALSE,4.24E+17
Instagram,7th grade field trip to boston. Hilarious. Can you find me? #tbt http://t.co/fkiwucnP5w,1/16/14 19:57,,,FALSE,4.24E+17
Twitter Web Client,@FYeahBlog @RiverIslandPR @Topshop great choice of shoes!,1/16/14 19:49,,,FALSE,4.24E+17
Pinterest,Love this new style for work–The Ivanka Trump 'Carmen' Flat available at #Nordstrom http://t.co/oe2xZ0zWSc,1/16/14 16:50,,,FALSE,4.24E+17
Twitter for Websites,This is awesome–restore a little justice to your day by fighting parking tickets with @getfixedme http://t.co/1cH9fDuUW8 via @techcrunch,1/16/14 14:20,,,FALSE,4.24E+17
Twitter Web Client,@marquart55 @TrumpPunta It is under construction.,1/15/14 21:06,,,FALSE,4.24E+17
TweetDeck,Yes! Sabra hummus snack pack + Auntie Anne's pretzel! RT @TravlandLeisure: Have a go-to airport snack? #TLTips,1/15/14 21:05,,,FALSE,4.24E+17
Twitter Web Client,It is great to be back in DC today working on the #OldPostOffice project.,1/15/14 18:37,,,FALSE,4.24E+17
Twitter Web Client,@BertiVata @TrumpPunta in Uruguay.,1/15/14 18:33,,,FALSE,4.24E+17
Twitter Web Client,A beautiful rendering of Trump Tower Punta del Este. @TrumpPunta http://t.co/MnJ7jQrrWU,1/15/14 17:03,,,FALSE,4.24E+17
Twitter for Websites,3 brilliant negotiating tips from Steve Jobs via @Inc http://t.co/3KJAJLfE7x,1/14/14 20:52,,,FALSE,4.23E+17
Twitter Web Client,@TrumpDoral Looks amazing!,1/14/14 20:18,,,FALSE,4.23E+17
Twitter for Websites,A really fascinating perspective: Technology for Artists: An Interview with Clive Thompson http://t.co/MlzVtLnAUX via @Tribeca @pomeranian99,1/14/14 20:15,,,FALSE,4.23E+17
Twitter Web Client,On rainy days like today I am really glad we have a @Starbucks in #TrumpTower!,1/14/14 19:59,,,FALSE,4.23E+17
Twitter Web Client,@CurlyZic you look great!!,1/13/14 20:42,,,FALSE,4.23E+17
Twitter Web Client,Take a video tour of #TrumpInternationalRealty's listings: #ThePoint http://t.co/wDKJY34eys + #WaterfallMansion http://t.co/mr3B5gEwDs,1/13/14 19:57,,,FALSE,4.23E+17
Twitter Web Client,Sleep may play a crucial role in our brain’s physiological maintenance.  http://t.co/vF6CZ3FgHZ #nytimes,1/13/14 19:23,,,FALSE,4.23E+17
Instagram,These ladies rocked the Red Carpet last night. #Valentino #ArmaniPrive #Dior #GoldenGlobes http://t.co/ZojSzLZMd2,1/13/14 17:59,,,FALSE,4.23E+17
Twitter for iPhone,@minlarrycornel Thank you so much!,1/13/14 16:52,,,FALSE,4.23E+17
Twitter for Websites,Raising children with an attitude of gratitude via @WSJ http://t.co/8urwf0pUTK,1/13/14 16:02,,,FALSE,4.23E+17
Twitter for iPhone,.@kerrywashington looks amazing... what a big night for her a nomination and a baby on the way! Congrats!,1/13/14 0:20,,,FALSE,4.23E+17
Twitter for iPhone,Time to watch the red carpet! @eonline #GoldenGlobes,1/12/14 23:06,,,FALSE,4.23E+17
Twitter Web Client,I took Arabella to the Bubble Show this afternoon. She LOVED it! A great Sunday activity in NYC for young kids. http://t.co/5yppm86N8d,1/12/14 20:47,,,FALSE,4.22E+17
Twitter for iPhone,The @goldenglobes are tonight…Use this ballot to predict the winners &amp; play against your friends. http://t.co/CWJVeYW8Dn #GoldenGlobes,1/12/14 15:38,,,FALSE,4.22E+17
Twitter for iPhone,I just got destroyed by a Sunday morning spin class. Feel great now though. #flywheel,1/12/14 15:31,,,FALSE,4.22E+17
Twitter Web Client,@sierrapspicer I hope you love them!,1/12/14 3:18,,,FALSE,4.22E+17
Twitter Web Client,@DebSounds Thank you!,1/12/14 3:16,,,FALSE,4.22E+17
Twitter for iPhone,@catnz Arabella would have liked that!,1/9/14 21:29,,,FALSE,4.21E+17
Twitter Web Client,@WFinchner That is a great quote as well thank you!,1/9/14 19:52,,,FALSE,4.21E+17
Twitter Web Client,Excited to see @TrumpDoral as one of @Forbes 15 most anticipated hotel openings in 2014! http://t.co/mvBa2icU7e,1/9/14 19:51,,,FALSE,4.21E+17
Twitter for Websites,I am convinced that life is 10% what happens to me and 90% how I react to it… – Charles R. Swindoll #QOTD #quotes http://t.co/YYXwfgsawL,1/9/14 19:39,,,FALSE,4.21E+17
Twitter for Websites,.@GolfDigestMag predicts that @realDonaldTrump is Golf's greatest builder today. http://t.co/5C40WI8kCq #BlueMonster #Aberdeen #FerryPoint,1/9/14 16:50,,,FALSE,4.21E+17
Twitter Web Client,The @goldenglobes are this Sunday… Let me know who you think the winners be! http://t.co/RNBLTOOTKy #GoldenGlobes,1/8/14 22:56,,,FALSE,4.21E+17
Twitter Web Client,Love seeing my #IvankaTrump pointed toe pumps on @TheGlamourai's shoot with @CocoandBreezy – so chic! http://t.co/2gp147ARN8,1/8/14 21:06,,,FALSE,4.21E+17
Twitter Web Client,@DebSounds Thank you!,1/8/14 17:34,,,FALSE,4.21E+17
Twitter for iPhone,.@psimadethis Thanks for the book love it. I guess it's time for me to get crafty! #DIY #psimadethis http://t.co/iuQ5KRIAXm,1/8/14 17:33,,,FALSE,4.21E+17
Twitter for iPhone,@Deemccaf Thank you I agree!,1/8/14 14:44,,,FALSE,4.21E+17
Twitter for iPhone,Magicians on golf courses... this is amazing! http://t.co/kwYIB1uhne #EuropeanTour #Golf,1/8/14 14:43,,,FALSE,4.21E+17
Twitter for iPhone,@otherpress that would be lovely thank you!,1/8/14 4:00,,,FALSE,4.21E+17
Twitter Web Client,This is so cool! @Distractify: A Boy And His Mom Tried A Crazy Experiment In The Freezing Cold Weather http://t.co/YMUIhPLRsP,1/7/14 18:37,,,FALSE,4.21E+17
Twitter for Websites,"6 Things Really Productive People Do via @Inc – ""Live your life by design not by default."" http://t.co/yjbLsYoFYl",1/7/14 16:46,,,FALSE,4.21E+17
Twitter Web Client,Start the New Year off in statement heels. #NewYearNewShoes #CarraPump @Nordstrom http://t.co/VnEUbhxCLi,1/7/14 16:31,,,FALSE,4.21E+17
Twitter for iPad,“@LifeCoachMary: Have to say I'm so jazzed about the new @IvankaTrump shoes I bought today. And I don't typically get excited about shoes.”,1/6/14 18:33,,,FALSE,4.20E+17
Instagram,I'm a New York City girl at heart. #HomeSweetHome #nyc http://t.co/NsIEjxhF8g,1/6/14 16:54,,,FALSE,4.20E+17
Twitter Web Client,It's time for #DowntonAbbey – are you watching? @DowntonAbbey @masterpiecepbs,1/6/14 2:03,,,FALSE,4.20E+17
Instagram,With beautiful new mommy georginabloomberg at the Trump Invitational. http://t.co/XddHLhjuw1,1/5/14 20:22,,,FALSE,4.20E+17
Instagram,Last day of vacation... We're making it count!! @ The Mar-a-lago Club http://t.co/fiLI0gQyiy,1/5/14 16:06,,,FALSE,4.20E+17
Twitter Web Client,So thrilled for my friend @katieleekitchen and her new show #TheKitchen on the @FoodNetwork – tune in for great tips + recipes!,1/5/14 2:35,,,FALSE,4.20E+17
Twitter Web Client,@JasonHirschhorn Ha. I guess we all miss it every now and then! Happy New Year! Hope you are well!,1/3/14 16:02,,,FALSE,4.19E+17
Twitter Web Client,“Every great mistake has a half way moment a split second when it can be recalled and perhaps remedied.” Pearl Buck #QOTD,1/3/14 16:00,,,FALSE,4.19E+17
Twitter for Websites,7 secrets from people who kept their New Year’s resolutions via @FastCompany @lvanderkam http://t.co/DhYd1hwLjq,1/3/14 15:43,,,FALSE,4.19E+17
Twitter for Websites,If you are in NYC enjoying the snow here is a map of some of the best sledding spots in the city. http://t.co/SvHDfrdOeg #nycsledding,1/3/14 13:02,,,FALSE,4.19E+17
Twitter Web Client,I loved seeing the Mina Booties on @JennyMcCarthy today while watching @theviewtv – she looked great!,1/3/14 4:35,,,FALSE,4.19E+17
Instagram,After 3 hours of playing in the pool with Arabella (and 7 plastic mermaids) she rewarded me with a… http://t.co/1eg0kQZspZ,1/2/14 22:17,,,FALSE,4.19E+17
Twitter for iPhone,"“@MarkMasinter: @IvankaTrump I'm proud of Jared"" Me too! Thanks Mark and happy new year!",1/2/14 14:42,,,FALSE,4.19E+17
Twitter for iPhone,Great insight on building a brand: “Get One Thing Right” by @dunn https://t.co/DeikePwgzj,1/2/14 2:10,,,FALSE,4.19E+17
Twitter for iPhone,10 real estate pros who made their mark in 2013 http://t.co/f7GouGD4PA,1/2/14 1:58,,,FALSE,4.19E+17
Instagram,I spent the morning in bed with these two... No better way to start the new year! @ Bed http://t.co/N31Nr6fOfF,1/1/14 15:42,,,FALSE,4.18E+17
Instagram,Last shot of 2013... Wishing everyone a happy and heathy new year! @ The Mar-a-lago Club http://t.co/WavZk9pUps,1/1/14 13:33,,,FALSE,4.18E+17
Instagram,New Year's Eve! @ The Mar-a-lago Club http://t.co/OtLaDEHX9g,1/1/14 3:52,,,FALSE,4.18E+17
Instagram,Wishing everyone a  #HappyNewYear http://t.co/9uzlDcEJdp,1/1/14 3:41,,,FALSE,4.18E+17
Instagram,Last year's #NYE celebration was amazing ... excited for tonight's festivities! #HappyNewYear http://t.co/Gw319v5bAg,12/31/13 21:06,,,FALSE,4.18E+17
Twitter for iPhone,As we go into a new year I recommend following @sambmd on http://t.co/f8N9jF7BiF for a daily dose of wisdom and #PositiveResolutions,12/31/13 17:43,,,FALSE,4.18E+17
Instagram,Incoming... flight 2014. #happynewyear @ The Mar-a-lago Club http://t.co/LHakLcRK1E,12/31/13 14:59,,,FALSE,4.18E+17
Twitter for Websites,The coolest toys from the 1911 #FAOSchwarz catalog. http://t.co/qcWSQykDCM,12/30/13 13:20,,,FALSE,4.18E+17
Twitter for iPhone,Just built the Great Wall of China out of cardboard boxes. Great rainy day activity for a toddler! #rainyday #TheGreatWall #toddler,12/29/13 14:32,,,FALSE,4.17E+17
Instagram,Late afternoon beach walk @ The Mar-a-lago Club http://t.co/ZhRLKXB1FT,12/26/13 20:52,,,FALSE,4.16E+17
Twitter for iPad,@KyleEditor @deGRISOGONO @EFFYJewelry @verragio @JudithRipkaTwit @KwiatDiamonds @Hidalgoclyne @IvankaJewelry @gurhan Happy holidays!,12/26/13 14:09,,,FALSE,4.16E+17
Instagram,Not sure which is better…the overalls or my #TopKnot! #tbt http://t.co/qB9AYXPLbm,12/26/13 14:07,,,FALSE,4.16E+17
Twitter for iPhone,I've visited 25% of all countries in the world. #beenapp @been_app,12/25/13 22:59,,,FALSE,4.16E+17
Instagram,Miami cityscape http://t.co/hTwgWUnwLr,12/25/13 21:00,,,FALSE,4.16E+17
Twitter for iPhone,Congrats to AKOYA by @DamacOfficial just named the best golf development in the world! #TrumpGolf http://t.co/M1T9468bxR,12/24/13 22:30,,,FALSE,4.16E+17
Twitter for Websites,My December 2013 Update: Wishing you a happy holiday &amp; best wishes in the New Year. http://t.co/brYT6xq7sI,12/24/13 17:36,,,FALSE,4.16E+17
Instagram,Happy holidays from Florida. #HolidayGetaway http://t.co/GQQaQUABxU,12/24/13 15:50,,,FALSE,4.16E+17
Adly Connect,Last minute holiday shopping. Patiently waiting in line with my new fave obsession! #MonopolyBingo #sp http://t.co/nFB49fnXUw,12/23/13 19:00,,,FALSE,4.15E+17
Twitter Web Client,@DannySavage330 So happy to hear. Thank you and happy holidays.,12/23/13 15:58,,,FALSE,4.15E+17
Twitter Web Client,@MrsLilien thank you!,12/23/13 15:57,,,FALSE,4.15E+17
Twitter Web Client,A great list: the 13 things mentally strong people avoid via @forbes http://t.co/LShnik1HSl,12/23/13 15:36,,,FALSE,4.15E+17
Twitter Web Client,This crew is working hard everyday to bring @TrumpDoral to fruition. So thankful for their hard work–it looks amazing http://t.co/H3jw0q7WFf,12/20/13 19:02,,,FALSE,4.14E+17
Twitter for Websites,Top searches of 2013. http://t.co/6jKDryDo7g,12/20/13 17:24,,,FALSE,4.14E+17
Twitter for Websites,A very exciting review of the BlueMonster via @TheStreet http://t.co/AObmNIJwIW @TrumpDoral @Doralgolf,12/20/13 3:48,,,FALSE,4.14E+17
Instagram,So proud of my brother @EricTrump and all of his efforts for stjude #iseenicepeople http://t.co/ZxswLUMhS9,12/20/13 0:04,,,FALSE,4.14E+17
Instagram,Nothing says the holidays in New York like a spin around #WollmanRink #tbt http://t.co/aqCcitMcmG,12/19/13 21:23,,,FALSE,4.14E+17
Twitter Web Client,A wonderful reading list for the smart #entrepreneur http://t.co/Ke8KTvpeYU,12/19/13 19:49,,,FALSE,4.14E+17
Twitter Web Client,So cool! Munich’s Deutscher Kaiser hotel re-imaged by artist Victor Enrich http://t.co/klKeCUyDg1,12/19/13 17:18,,,FALSE,4.14E+17
Twitter Web Client,These are a few of my favorite things… FInd all of your #IvankaTrump favorites at http://t.co/y6Phm9NSeP http://t.co/iNXhLSZ0CE,12/19/13 16:27,,,FALSE,4.14E+17
Twitter for Websites,Excited to try out Apple's choice for App of the Year: Duolingo http://t.co/DlOqVRFjrc #BestOF2013 #FreeEducation,12/19/13 15:40,,,FALSE,4.14E+17
Twitter for iPhone,Enroute to @TrumpDoral!,12/19/13 10:36,,,FALSE,4.14E+17
Instagram,Giving toys away is not an easy concept to teach a toddler!  #ToysforTots #trumptower http://t.co/5kgkUfBfOO,12/18/13 22:13,,,FALSE,4.13E+17
Twitter Web Client,“Risk more than others think is safe. Dream more than others think is practical.” —Howard Schultz Starbucks CEO,12/18/13 20:36,,,FALSE,4.13E+17
Twitter Web Client,Visionary women leaders share their management lessons via @FastCompany http://t.co/aD4d8f3gmD,12/18/13 19:42,,,FALSE,4.13E+17
Twitter Web Client,Of course the paparazzi catch me on the days I don't wear makeup!,12/18/13 17:29,,,FALSE,4.13E+17
Twitter Web Client,How an amazing American holiday tradition first started via @TheAtlantic  http://t.co/HcxQXZlziv,12/18/13 15:51,,,FALSE,4.13E+17
Instagram,Nothing says festive like the Trump holiday raffle! My dad was on a roll! realdonaldtrump http://t.co/MI9xLD7Jh0,12/18/13 14:47,,,FALSE,4.13E+17
Twitter for iPhone,“@stephf32: What would make my birthday complete? A shout out from @DonaldJTrumpJr or @IvankaTrump !! :)” happy happy birthday! xo,12/18/13 13:48,,,FALSE,4.13E+17
Instagram,Snow Day @ Trump Tower http://t.co/52GugFQq7n,12/18/13 3:46,,,FALSE,4.13E+17
Twitter for iPhone,This is amazing and inspiring: This Man Blew The Ad Budget For 'The Secret Life Of Walter Mitty' On Disaster Relief http://t.co/yAVb9aEJCp,12/18/13 3:34,,,FALSE,4.13E+17
Twitter for iPhone,Another great Trump holiday party at #TrumpTower! So much to celebrate it has been a great year.,12/18/13 0:43,,,FALSE,4.13E+17
TweetDeck,I agree so chic. RT @WhoWhatWear: Perhaps the most stylish city guides ever: http://t.co/fGrhIVJ2UU (Also an awesome gift idea!),12/17/13 21:13,,,FALSE,4.13E+17
Twitter Web Client,.@RobbReport picks the Presidential Penthouse @TrumpSoHo as an Ultimate Holiday Gift! http://t.co/ty92gvDlwM,12/17/13 20:23,,,FALSE,4.13E+17
Instagram,Date night! Which should I wear black or white? #shoesdaytuesday http://t.co/a9TdiIsLdt,12/17/13 19:42,,,FALSE,4.13E+17
Twitter Web Client,My favorite appetizer #recipe Moroccan Meat Turnovers http://t.co/tKmCSMm9Nb,12/17/13 19:16,,,FALSE,4.13E+17
Tumblr,Photo: Woman on the go. Maryna Linchuk by Alexi Lubomirski  http://t.co/Uoe9nBO8C5,12/17/13 18:44,,,FALSE,4.13E+17
Twitter for iPhone,“@theimpregnable: @IvankaTrump always get inspired by you do reply if possible.” Thank you!!!,12/17/13 16:44,,,FALSE,4.13E+17
Pinterest,1970s knitwear http://t.co/fcZQRtcNmm,12/17/13 15:40,,,FALSE,4.13E+17
Twitter for iPhone,"My daughter just told me that she was ""going to go see Ursula"" as I wouldn't give her ice-cream for breakfast. #LittleMermaid. #toddler",12/17/13 12:52,,,FALSE,4.13E+17
Pinterest,Nearly a century of Vogue covers in one gorgeous volume http://t.co/XdR2bxuJV6,12/17/13 1:55,,,FALSE,4.13E+17
Pinterest,Spotted in Social! #Instagram http://t.co/fOGEtTenjB,12/17/13 1:54,,,FALSE,4.13E+17
Twitter Web Client,Congrats @realDonaldTrump &amp; Gil Hanse on the new &amp; improved Blue Monster–your hard work &amp; imagination paid off! http://t.co/FTRkDRDxjK,12/15/13 23:38,,,FALSE,4.12E+17
Twitter for Websites,The view from above: a rendering of Trump International Hotel and Tower in Vancouver. http://t.co/HheymlLru5,12/13/13 17:38,,,FALSE,4.12E+17
Twitter Web Client,I was always a #LEGO kind of girl but here are some toys that inspired female engineers and scientists. @Innovations http://t.co/tjiZe51ad6,12/13/13 17:27,,,FALSE,4.12E+17
Instagram,The salvationarmyus girls outside of #TrumpTower really #RocktheRedKettle! #HolidaySpirit http://t.co/8DHWsI9E9O,12/13/13 17:08,,,FALSE,4.12E+17
Twitter for iPad,.@DanasBakery thank you for the surprise macarons! They were delicious! http://t.co/oIq7IG1PZ4,12/13/13 16:30,,,FALSE,4.12E+17
Twitter Web Client,Excited to announce our newest addition to the team: Suzanne Bryant Creative Director #dreamteam,12/13/13 15:18,,,FALSE,4.12E+17
Instagram,I like intelligent women. When you go out it shouldn't be a staring contest. – Frank Sinatra… http://t.co/wnFkqGasOi,12/13/13 0:23,,,FALSE,4.11E+17
Instagram,Me and my dad. #tbt http://t.co/RhdE0TF0lp,12/12/13 23:00,,,FALSE,4.11E+17
Twitter Web Client,Looking for an easy and delicious holiday treat? Try my recipe for Baked Pears with Honey. http://t.co/uviNF1D9GJ,12/12/13 21:17,,,FALSE,4.11E+17
Twitter Web Client,.@TrumpLasVegas is in the holiday spirit and it looks lovely!,12/12/13 20:59,,,FALSE,4.11E+17
Twitter Web Client,Tips and secrets behind happy families… I agree dinnertime together is very important. #familydinner @TheWeek http://t.co/oR0omqeLUm,12/12/13 20:13,,,FALSE,4.11E+17
Twitter Web Client,Be sure to vote for your travel favorites with the 2014 @TravlandLeisure #TLWorldsBest http://t.co/0g04n0oZnU,12/12/13 18:07,,,FALSE,4.11E+17
Twitter Web Client,What would happen if I tried to 3D print the renderings to a hotel? @Shapeways #DreamProject,12/12/13 4:15,,,FALSE,4.11E+17
Twitter Web Client,Love seeing my signature bracelet in the latest issue of @TandCmag #SugarHigh http://t.co/Y3FGY89CbJ,12/11/13 22:32,,,FALSE,4.11E+17
TweetDeck,Great tip! RT @jonathanadler Bring a game as a hostess gift. If the conversation lags everyone can play + unleash their competitive spirit!,12/11/13 20:10,,,FALSE,4.11E+17
TweetDeck,An infographic from the @NewYorker highlights the history of women in the senate–an amazing shift from then to now https://t.co/WQeR6VDLMy,12/11/13 16:29,,,FALSE,4.11E+17
TweetDeck,"RT @WhoWhatWear: ""The real proof of an elegant woman is what is on her feet.” - Christian Dior #WWWQuotesToLiveBy",12/11/13 16:26,,,FALSE,4.11E+17
Twitter for Websites,Talented is an understatement–watch this video! #cycling #wheelies http://t.co/EA1Xz1XFK4,12/11/13 16:09,,,FALSE,4.11E+17
Twitter Web Client,My morning routine involves playing with princesses + blowing kisses.,12/11/13 15:41,,,FALSE,4.11E+17
Instagram,Maybe not the best for a snow day but I love this shoe. #ShoeBoot #PeepToe #ShoesdayTuesday http://t.co/tevGYHEzW3,12/10/13 23:14,,,FALSE,4.11E+17
Twitter Web Client,Always deflect the criticism and never stop aiming for impact and greatness. – Peter Kaplan @NewYorkObserver,12/10/13 23:05,,,FALSE,4.11E+17
Pinterest,Darling I love you... http://t.co/facGK7apik,12/10/13 20:40,,,FALSE,4.11E+17
Instagram,Snow in the park. #washingtonsquare #nyc http://t.co/FsLQ3Nf4sG,12/10/13 18:55,,,FALSE,4.10E+17
Instagram,Feeling festive! http://t.co/nkLTlp2QHA,12/10/13 4:05,,,FALSE,4.10E+17
Twitter Web Client,@BlackLoveRules So glad!,12/9/13 21:37,,,FALSE,4.10E+17
Twitter Web Client,Matching real estate decision makers to trusted companies–a smart proposition from a great company–@honestbuildings http://t.co/RtlL2MY61O,12/9/13 18:20,,,FALSE,4.10E+17
Twitter Web Client,Need ideas for how to spend your New Years Eve? I suggest a visit to @TrumpLasVegas  http://t.co/toXiqDaTrx #NYE2014,12/9/13 16:20,,,FALSE,4.10E+17
Twitter Web Client,@Deemccaf Thank you!,12/9/13 15:39,,,FALSE,4.10E+17
Twitter Web Client,Effortless and festive these looks take you from work to holiday cocktails. http://t.co/ZwvUi5SWyq http://t.co/WrNfhlbbsG,12/9/13 15:30,,,FALSE,4.10E+17
Twitter Web Client,A festive way to brighten up your holiday look. http://t.co/1Om7qFVSz2 http://t.co/F1FjuS7YFs,12/9/13 15:03,,,FALSE,4.10E+17
Instagram,Heaven http://t.co/jrdcdXTdrP,12/8/13 17:14,,,FALSE,4.10E+17
